Kingdom	Phylum	Class	Order	Family	Genus	Species
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured Oscillospira sp.
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae V9D2013 group	uncultured rumen bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-008	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-008	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-008	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-009	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-009	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	uncultured Clostridiales bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 1	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured Acetivibrio sp.
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 1	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured Clostridiaceae bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-012	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	uncultured	uncultured bacterium	uncultured bacterium
Bacteria	Firmicutes	Clostridia	DTU014			
Bacteria	Firmicutes	Clostridia	Clostridiales	Family XVII	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	
Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	
Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus	Ambiguous_taxa
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus	uncultured bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	uncultured bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaerovibrio	uncultured bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	uncultured	uncultured organism
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaerosinus	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaerosinus	Massilibacillus massiliensis
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaerosinus	Massilibacillus massiliensis
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaerosinus	uncultured bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	uncultured	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Negativicoccus	Ambiguous_taxa
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	uncultured	uncultured Firmicutes bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Sporomusa	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Sporomusa	uncultured bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Sporomusa	uncultured bacterium
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dendrosporobacter	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured organism
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum aeronauticum
Bacteria	Gemmatimonadetes	AKAU4049	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	uncultured bacterium
Bacteria	Zixibacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
Bacteria	Calditrichaeota	Calditrichia	Calditrichales	Calditrichaceae	JdFR-76	uncultured bacterium
Bacteria	Bacteroidetes	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	
Bacteria	Bacteroidetes	Ignavibacteria	OPB56	uncultured bacterium	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Ignavibacteria	OPB56	uncultured bacterium	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Ignavibacteria	SJA-28			
Bacteria	Bacteroidetes	Ignavibacteria	SJA-28			
Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	uncultured Ignavibacterium sp.	uncultured Ignavibacterium sp.	uncultured Ignavibacterium sp.
Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	uncultured Ignavibacterium sp.	uncultured Ignavibacterium sp.	uncultured Ignavibacterium sp.
Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	uncultured bacterium	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	uncultured bacterium	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	uncultured bacterium	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae		
Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	Aliifodinibius	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	uncultured	
Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured bacterium	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Ambiguous_taxa
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Ambiguous_taxa
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Ambiguous_taxa
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Ambiguous_taxa
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Ambiguous_taxa
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Ambiguous_taxa
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Ambiguous_taxa
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	metagenome	metagenome
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	metagenome	metagenome
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured deep-sea bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Longimonas	
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Longimonas	Rhodothermaceae bacterium BSker3
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Longimonas	Rhodothermaceae bacterium BSker3
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Longimonas	Rhodothermaceae bacterium BSker3
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured Salisaeta sp.
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured Rhodothermaceae bacterium
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured Bacteroidetes bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales			
Bacteria	Firmicutes	Clostridia	Clostridiales			
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	uncultured bacterium
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Ambiguous_taxa
